year_window,GEOID,age_band,estimate,moe,weighted_estimate,weighted_moe,pct_in,tract_name
2009-2013,26161405500,5-9,188,85.88364221433555,188.0,85.9,100.0,Census Tract 4055
2009-2013,26161405500,10-14,164,82.34682750416071,164.0,82.3,100.0,Census Tract 4055
2009-2013,26161405500,15-17,63,49.03060268852505,63.0,49.0,100.0,Census Tract 4055
2009-2013,26161405600,total,4794,354,4794.0,354.0,100.0,Census Tract 4056
2009-2013,26161405600,0-4,373,128.79829191413992,373.0,128.8,100.0,Census Tract 4056
2009-2013,26161405600,5-9,360,127.9882807135091,360.0,128.0,100.0,Census Tract 4056
2009-2013,26161405600,10-14,341,109.99999999999999,341.0,110.0,100.0,Census Tract 4056
2009-2013,26161405600,15-17,313,124.42266674525185,313.0,124.4,100.0,Census Tract 4056
2009-2013,26161406000,total,3390,179,3390.0,179.0,100.0,Census Tract 4060
2009-2013,26161406000,0-4,92,40.49691346263318,92.0,40.5,100.0,Census Tract 4060
2009-2013,26161406000,5-9,270,81.02468759581859,270.0,81.0,100.0,Census Tract 4060
2009-2013,26161406000,10-14,292,78.56844150166147,292.0,78.6,100.0,Census Tract 4060
2009-2013,26161406000,15-17,97,41.04875150354759,97.0,41.0,100.0,Census Tract 4060
2009-2013,26161407000,total,5000,297,1715.0,101.9,34.3,Census Tract 4070
2009-2013,26161407000,0-4,237,111.75866856758807,81.3,38.3,34.3,Census Tract 4070
2009-2013,26161407000,5-9,226,90.44335243676011,77.5,31.0,34.3,Census Tract 4070
2009-2013,26161407000,10-14,315,104.62313319720452,108.0,35.9,34.3,Census Tract 4070
2009-2013,26161407000,15-17,250,98.40731680114035,85.8,33.8,34.3,Census Tract 4070
2009-2013,26161414000,total,3488,287,3488.0,287.0,100.0,Census Tract 4140
2009-2013,26161414000,0-4,174,84.90583018850943,174.0,84.9,100.0,Census Tract 4140
2009-2013,26161414000,5-9,197,107.91200118615167,197.0,107.9,100.0,Census Tract 4140
2009-2013,26161414000,10-14,115,97.51410154434075,115.0,97.5,100.0,Census Tract 4140
2009-2013,26161414000,15-17,120,65.29931086925804,120.0,65.3,100.0,Census Tract 4140
2009-2013,26161414200,total,2895,252,2895.0,252.0,100.0,Census Tract 4142
2009-2013,26161414200,0-4,118,65.52098900352466,118.0,65.5,100.0,Census Tract 4142
2009-2013,26161414200,5-9,129,62.008063991709975,129.0,62.0,100.0,Census Tract 4142
2009-2013,26161414200,10-14,135,70.83784299369934,135.0,70.8,100.0,Census Tract 4142
2009-2013,26161414200,15-17,140,57.14017850864661,140.0,57.1,100.0,Census Tract 4142
2009-2013,26161414300,total,2954,355,2954.0,355.0,100.0,Census Tract 4143
2009-2013,26161414300,0-4,216,101.83319694480772,216.0,101.8,100.0,Census Tract 4143
2009-2013,26161414300,5-9,159,53.41348144429457,159.0,53.4,100.0,Census Tract 4143
2009-2013,26161414300,10-14,77,48.79549159502341,77.0,48.8,100.0,Census Tract 4143
2009-2013,26161414300,15-17,101,60.67124524847006,101.0,60.7,100.0,Census Tract 4143
2009-2013,26161414500,total,2948,179,2948.0,179.0,100.0,Census Tract 4145
2009-2013,26161414500,0-4,147,71.06335201775948,147.0,71.1,100.0,Census Tract 4145
2009-2013,26161414500,5-9,242,123.43419299367578,242.0,123.4,100.0,Census Tract 4145
2009-2013,26161414500,10-14,119,63.702433234531945,119.0,63.7,100.0,Census Tract 4145
2009-2013,26161414500,15-17,112,52.201532544552755,112.0,52.2,100.0,Census Tract 4145
2009-2013,26161414700,total,1535,182,1535.0,182.0,100.0,Census Tract 4147
2009-2013,26161414700,0-4,91,73.824115301167,91.0,73.8,100.0,Census Tract 4147
2009-2013,26161414700,5-9,16,19.697715603592208,16.0,19.7,100.0,Census Tract 4147
2009-2013,26161414700,10-14,59,40.311288741492746,59.0,40.3,100.0,Census Tract 4147
2009-2013,26161414700,15-17,35,24.738633753705965,35.0,24.7,100.0,Census Tract 4147
2009-2013,26161414900,total,3804,241,3804.0,241.0,100.0,Census Tract 4149
2009-2013,26161414900,0-4,256,82.07313811473277,256.0,82.1,100.0,Census Tract 4149
2009-2013,26161414900,5-9,331,93.34880824091971,331.0,93.3,100.0,Census Tract 4149
2009-2013,26161414900,10-14,295,79.0253124005214,295.0,79.0,100.0,Census Tract 4149
2009-2013,26161414900,15-17,225,83.40863264674705,225.0,83.4,100.0,Census Tract 4149
2009-2013,26161415200,total,1800,176,1800.0,176.0,100.0,Census Tract 4152
2009-2013,26161415200,0-4,61,31.240998703626616,61.0,31.2,100.0,Census Tract 4152
2009-2013,26161415200,5-9,37,21.633307652783934,37.0,21.6,100.0,Census Tract 4152
2009-2013,26161415200,10-14,92,53.600373133029585,92.0,53.6,100.0,Census Tract 4152
2009-2013,26161415200,15-17,58,31.064449134018137,58.0,31.1,100.0,Census Tract 4152
2009-2013,26161415400,total,2010,145,1409.0,101.6,70.1,Census Tract 4154
2009-2013,26161415400,0-4,80,37.64306044943743,56.1,26.4,70.1,Census Tract 4154
2009-2013,26161415400,5-9,132,57.28001396647874,92.5,40.2,70.1,Census Tract 4154
2009-2013,26161415400,10-14,115,48.02082881417188,80.6,33.7,70.1,Census Tract 4154
2009-2013,26161415400,15-17,43,31.89043743820395,30.1,22.4,70.1,Census Tract 4154
2009-2013,26161415600,total,1989,189,419.7,39.9,21.1,Census Tract 4156
2009-2013,26161415600,0-4,65,32.31098884280702,13.7,6.8,21.1,Census Tract 4156
2009-2013,26161415600,5-9,220,55.072679252057455,46.4,11.6,21.1,Census Tract 4156
2009-2013,26161415600,10-14,213,56.568542494923804,44.9,11.9,21.1,Census Tract 4156
2009-2013,26161415600,15-17,135,43.60045871318328,28.5,9.2,21.1,Census Tract 4156
2009-2013,26161415800,total,3587,240,1323.6,88.6,36.9,Census Tract 4158
2009-2013,26161415800,0-4,192,82.76472678623425,70.8,30.5,36.9,Census Tract 4158
2009-2013,26161415800,5-9,278,85.42833253669417,102.6,31.5,36.9,Census Tract 4158
2009-2013,26161415800,10-14,372,97.83659846908007,137.3,36.1,36.9,Census Tract 4158
2009-2013,26161415800,15-17,188,57.201398584300364,69.4,21.1,36.9,Census Tract 4158
2009-2013,26161416000,total,3221,249,3221.0,249.0,100.0,Census Tract 4160
2009-2013,26161416000,0-4,185,73.55270219373317,185.0,73.6,100.0,Census Tract 4160
2009-2013,26161416000,5-9,348,104.35037134576953,348.0,104.4,100.0,Census Tract 4160
2009-2013,26161416000,10-14,331,85.21150157109074,331.0,85.2,100.0,Census Tract 4160
2009-2013,26161416000,15-17,142,67.4166151627327,142.0,67.4,100.0,Census Tract 4160
2009-2013,26161416200,total,4055,255,729.9,45.9,18.0,Census Tract 4162
2009-2013,26161416200,0-4,209,60.207972893961475,37.6,10.8,18.0,Census Tract 4162
2009-2013,26161416200,5-9,240,72.24956747275377,43.2,13.0,18.0,Census Tract 4162
2009-2013,26161416200,10-14,302,85.27602242131137,54.4,15.3,18.0,Census Tract 4162
2009-2013,26161416200,15-17,201,81.30190649671138,36.2,14.6,18.0,Census Tract 4162
2009-2013,26161425000,total,4232,154,1722.4,62.7,40.7,Census Tract 4250
2009-2013,26161425000,0-4,101,54.99999999999999,41.1,22.4,40.7,Census Tract 4250
2009-2013,26161425000,5-9,147,59.94163828258283,59.8,24.4,40.7,Census Tract 4250
2009-2013,26161425000,10-14,426,108.90362712049584,173.4,44.3,40.7,Census Tract 4250
2009-2013,26161425000,15-17,266,76.38062581571324,108.3,31.1,40.7,Census Tract 4250
2009-2013,26161453000,total,5118,248,3659.4,177.3,71.5,Census Tract 4530
2009-2013,26161453000,0-4,207,78.64477096412705,148.0,56.2,71.5,Census Tract 4530
2009-2013,26161453000,5-9,252,83.86298349093,180.2,60.0,71.5,Census Tract 4530
2009-2013,26161453000,10-14,381,83.45058418010025,272.4,59.7,71.5,Census Tract 4530
2009-2013,26161453000,15-17,330,82.6196102629394,235.9,59.1,71.5,Census Tract 4530
2009-2013,26161455000,total,4469,314,1658.0,116.5,37.1,Census Tract 4550
2009-2013,26161455000,0-4,294,104.13932974625868,109.1,38.6,37.1,Census Tract 4550
2009-2013,26161455000,5-9,493,130.83195328359201,182.9,48.5,37.1,Census Tract 4550
2009-2013,26161455000,10-14,312,100.44899203078147,115.8,37.3,37.1,Census Tract 4550
2009-2013,26161455000,15-17,126,58.83026432033091,46.7,21.8,37.1,Census Tract 4550
2009-2013,26161456000,total,5679,345,5679.0,345.0,100.0,Census Tract 4560
2009-2013,26161456000,0-4,506,160.86018774078315,506.0,160.9,100.0,Census Tract 4560
2009-2013,26161456000,5-9,541,158.22136391777187,541.0,158.2,100.0,Census Tract 4560
2009-2013,26161456000,10-14,530,174.7483905505284,530.0,174.7,100.0,Census Tract 4560
2009-2013,26161456000,15-17,219,88.2043082847998,219.0,88.2,100.0,Census Tract 4560
2009-2013,26161461000,total,6851,25,637.1,2.3,9.3,Census Tract 4610
2009-2013,26161461000,0-4,386,146.37281168304446,35.9,13.6,9.3,Census Tract 4610
2009-2013,26161461000,5-9,526,166.20770138594662,48.9,15.5,9.3,Census Tract 4610
2009-2013,26161461000,10-14,599,152.7612516314265,55.7,14.2,9.3,Census Tract 4610
2009-2013,26161461000,15-17,358,99.29753269845126,33.3,9.2,9.3,Census Tract 4610
2009-2013,26161464000,total,5700,19,302.1,1.0,5.3,Census Tract 4640
2009-2013,26161464000,0-4,260,130.86252328302402,13.8,6.9,5.3,Census Tract 4640
2009-2013,26161464000,5-9,183,80.77747210701756,9.7,4.3,5.3,Census Tract 4640
2009-2013,26161464000,10-14,426,124.01612798341995,22.6,6.6,5.3,Census Tract 4640
2009-2013,26161464000,15-17,280,107.18675291284832,14.8,5.7,5.3,Census Tract 4640
2009-2013,26161466000,total,2553,230,382.9,34.5,15.0,Census Tract 4660
2009-2013,26161466000,0-4,206,98.85848471426215,30.9,14.8,15.0,Census Tract 4660
2009-2013,26161466000,5-9,154,71.7007670809734,23.1,10.8,15.0,Census Tract 4660
2009-2013,26161466000,10-14,216,72.94518489934754,32.4,10.9,15.0,Census Tract 4660
2009-2013,26161466000,15-17,82,36.06937759374287,12.3,5.4,15.0,Census Tract 4660
2010-2014,26161400100,total,1687,246,1687.0,246.0,100.0,Census Tract 4001
2010-2014,26161400100,0-4,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2010-2014,26161400100,5-9,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2010-2014,26161400100,10-14,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2010-2014,26161400100,15-17,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4001
2010-2014,26161400200,total,6281,1132,6281.0,1132.0,100.0,Census Tract 4002
2010-2014,26161400200,0-4,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4002
2010-2014,26161400200,5-9,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4002
2010-2014,26161400200,10-14,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4002
2010-2014,26161400200,15-17,256,155.0,256.0,155.0,100.0,Census Tract 4002
2010-2014,26161400300,total,6536,722,6536.0,722.0,100.0,Census Tract 4003
2010-2014,26161400300,0-4,13,11.401754250991381,13.0,11.4,100.0,Census Tract 4003
2010-2014,26161400300,5-9,12,17.804493814764857,12.0,17.8,100.0,Census Tract 4003
2010-2014,26161400300,10-14,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4003
2010-2014,26161400300,15-17,31,25.0,31.0,25.0,100.0,Census Tract 4003
2010-2014,26161400400,total,3397,322,3397.0,322.0,100.0,Census Tract 4004
2010-2014,26161400400,0-4,185,70.178344238091,185.0,70.2,100.0,Census Tract 4004
2010-2014,26161400400,5-9,221,53.037722424704484,221.0,53.0,100.0,Census Tract 4004
2010-2014,26161400400,10-14,130,53.74011537017761,130.0,53.7,100.0,Census Tract 4004
2010-2014,26161400400,15-17,71,42.638011210655684,71.0,42.6,100.0,Census Tract 4004
2010-2014,26161400500,total,6262,648,6262.0,648.0,100.0,Census Tract 4005
2010-2014,26161400500,0-4,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4005
2010-2014,26161400500,5-9,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4005
2010-2014,26161400500,10-14,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4005
2010-2014,26161400500,15-17,0,19.79898987322333,0.0,19.8,100.0,Census Tract 4005
2010-2014,26161400600,total,4295,362,4295.0,362.0,100.0,Census Tract 4006
2010-2014,26161400600,0-4,108,67.89698078707183,108.0,67.9,100.0,Census Tract 4006
2010-2014,26161400600,5-9,126,77.6659513557904,126.0,77.7,100.0,Census Tract 4006
2010-2014,26161400600,10-14,231,89.89438247187641,231.0,89.9,100.0,Census Tract 4006
2010-2014,26161400600,15-17,46,44.14748010928823,46.0,44.1,100.0,Census Tract 4006
2010-2014,26161400700,total,2567,377,2567.0,377.0,100.0,Census Tract 4007
2010-2014,26161400700,0-4,45,38.47076812334269,45.0,38.5,100.0,Census Tract 4007
2010-2014,26161400700,5-9,38,35.468295701936405,38.0,35.5,100.0,Census Tract 4007
2010-2014,26161400700,10-14,64,33.526109228480415,64.0,33.5,100.0,Census Tract 4007
2010-2014,26161400700,15-17,66,45.79301256742124,66.0,45.8,100.0,Census Tract 4007
2010-2014,26161400800,total,2478,335,2478.0,335.0,100.0,Census Tract 4008
2010-2014,26161400800,0-4,8,16.401219466856723,8.0,16.4,100.0,Census Tract 4008
2010-2014,26161400800,5-9,3,12.206555615733702,3.0,12.2,100.0,Census Tract 4008
2010-2014,26161400800,10-14,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2010-2014,26161400800,15-17,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4008
2010-2014,26161402100,total,2560,227,2560.0,227.0,100.0,Census Tract 4021
2010-2014,26161402100,0-4,49,43.174066289845804,49.0,43.2,100.0,Census Tract 4021
2010-2014,26161402100,5-9,67,36.71511950137164,67.0,36.7,100.0,Census Tract 4021
2010-2014,26161402100,10-14,22,24.166091947189148,22.0,24.2,100.0,Census Tract 4021
2010-2014,26161402100,15-17,21,18.384776310850235,21.0,18.4,100.0,Census Tract 4021
2010-2014,26161402200,total,4734,641,4734.0,641.0,100.0,Census Tract 4022
2010-2014,26161402200,0-4,27,26.0,27.0,26.0,100.0,Census Tract 4022
2010-2014,26161402200,5-9,18,19.1049731745428,18.0,19.1,100.0,Census Tract 4022
2010-2014,26161402200,10-14,0,14.142135623730951,0.0,14.1,100.0,Census Tract 4022
2010-2014,26161402200,15-17,56,45.0,56.0,45.0,100.0,Census Tract 4022
2010-2014,26161402300,total,2643,200,2643.0,200.0,100.0,Census Tract 4023
2010-2014,26161402300,0-4,127,48.82622246293481,127.0,48.8,100.0,Census Tract 4023
2010-2014,26161402300,5-9,90,48.76474136094643,90.0,48.8,100.0,Census Tract 4023
2010-2014,26161402300,10-14,86,37.53664875824691,86.0,37.5,100.0,Census Tract 4023
2010-2014,26161402300,15-17,31,22.847319317591726,31.0,22.8,100.0,Census Tract 4023
2010-2014,26161402500,total,2094,135,2094.0,135.0,100.0,Census Tract 4025
2010-2014,26161402500,0-4,119,46.86149805543993,119.0,46.9,100.0,Census Tract 4025
2010-2014,26161402500,5-9,71,35.0,71.0,35.0,100.0,Census Tract 4025
2010-2014,26161402500,10-14,90,51.86520991955975,90.0,51.9,100.0,Census Tract 4025
2010-2014,26161402500,15-17,60,34.40930106817051,60.0,34.4,100.0,Census Tract 4025
2010-2014,26161402600,total,2100,199,2100.0,199.0,100.0,Census Tract 4026
2010-2014,26161402600,0-4,362,94.76286192385706,362.0,94.8,100.0,Census Tract 4026
2010-2014,26161402600,5-9,152,48.104053883222775,152.0,48.1,100.0,Census Tract 4026
2010-2014,26161402600,10-14,35,24.08318915758459,35.0,24.1,100.0,Census Tract 4026
2010-2014,26161402600,15-17,30,18.35755975068582,30.0,18.4,100.0,Census Tract 4026
2010-2014,26161402700,total,5297,315,5297.0,315.0,100.0,Census Tract 4027
2010-2014,26161402700,0-4,426,153.60013020827816,426.0,153.6,100.0,Census Tract 4027
2010-2014,26161402700,5-9,288,130.64838307457157,288.0,130.6,100.0,Census Tract 4027
2010-2014,26161402700,10-14,259,110.38568747804219,259.0,110.4,100.0,Census Tract 4027
2010-2014,26161402700,15-17,223,94.06912352095135,223.0,94.1,100.0,Census Tract 4027
2010-2014,26161403100,total,1490,109,1490.0,109.0,100.0,Census Tract 4031
2010-2014,26161403100,0-4,47,24.758836806279895,47.0,24.8,100.0,Census Tract 4031
2010-2014,26161403100,5-9,122,52.630789467763066,122.0,52.6,100.0,Census Tract 4031
2010-2014,26161403100,10-14,99,40.6078810084939,99.0,40.6,100.0,Census Tract 4031
2010-2014,26161403100,15-17,83,30.610455730027937,83.0,30.6,100.0,Census Tract 4031
2010-2014,26161403200,total,3099,173,3099.0,173.0,100.0,Census Tract 4032
2010-2014,26161403200,0-4,122,58.83026432033091,122.0,58.8,100.0,Census Tract 4032
2010-2014,26161403200,5-9,216,64.20280367709809,216.0,64.2,100.0,Census Tract 4032
2010-2014,26161403200,10-14,173,55.22680508593631,173.0,55.2,100.0,Census Tract 4032
2010-2014,26161403200,15-17,109,53.71219600798314,109.0,53.7,100.0,Census Tract 4032
2010-2014,26161403300,total,4126,329,4126.0,329.0,100.0,Census Tract 4033
2010-2014,26161403300,0-4,263,94.17536832951598,263.0,94.2,100.0,Census Tract 4033
2010-2014,26161403300,5-9,242,85.0881895447306,242.0,85.1,100.0,Census Tract 4033
2010-2014,26161403300,10-14,225,102.45974819410792,225.0,102.5,100.0,Census Tract 4033
2010-2014,26161403300,15-17,186,86.02325267042626,186.0,86.0,100.0,Census Tract 4033
2010-2014,26161403400,total,3234,193,3234.0,193.0,100.0,Census Tract 4034
2010-2014,26161403400,0-4,168,66.70832032063166,168.0,66.7,100.0,Census Tract 4034
2010-2014,26161403400,5-9,178,77.02596964660685,178.0,77.0,100.0,Census Tract 4034
2010-2014,26161403400,10-14,212,63.89053137985315,212.0,63.9,100.0,Census Tract 4034
2010-2014,26161403400,15-17,101,45.48626166217664,101.0,45.5,100.0,Census Tract 4034
2010-2014,26161403500,total,2463,168,2463.0,168.0,100.0,Census Tract 4035
2010-2014,26161403500,0-4,166,65.43699259593154,166.0,65.4,100.0,Census Tract 4035
2010-2014,26161403500,5-9,105,41.182520563947996,105.0,41.2,100.0,Census Tract 4035
2010-2014,26161403500,10-14,105,50.93132631298737,105.0,50.9,100.0,Census Tract 4035
2010-2014,26161403500,15-17,50,29.732137494637012,50.0,29.7,100.0,Census Tract 4035
2010-2014,26161403600,total,5291,401,5291.0,401.0,100.0,Census Tract 4036
2010-2014,26161403600,0-4,206,124.86793023030371,206.0,124.9,100.0,Census Tract 4036
2010-2014,26161403600,5-9,226,112.69871339105873,226.0,112.7,100.0,Census Tract 4036
2010-2014,26161403600,10-14,258,102.6498904042279,258.0,102.6,100.0,Census Tract 4036
2010-2014,26161403600,15-17,212,90.69729874698584,212.0,90.7,100.0,Census Tract 4036
2010-2014,26161403800,total,3128,216,3128.0,216.0,100.0,Census Tract 4038
2010-2014,26161403800,0-4,181,86.6083136886985,181.0,86.6,100.0,Census Tract 4038
2010-2014,26161403800,5-9,142,54.20332093147061,142.0,54.2,100.0,Census Tract 4038
2010-2014,26161403800,10-14,143,56.72741841473134,143.0,56.7,100.0,Census Tract 4038
2010-2014,26161403800,15-17,87,64.38167441127949,87.0,64.4,100.0,Census Tract 4038
2010-2014,26161404100,total,3450,278,3450.0,278.0,100.0,Census Tract 4041
2010-2014,26161404100,0-4,200,95.85405573057407,200.0,95.9,100.0,Census Tract 4041
2010-2014,26161404100,5-9,203,82.07313811473277,203.0,82.1,100.0,Census Tract 4041
2010-2014,26161404100,10-14,184,68.01470429252781,184.0,68.0,100.0,Census Tract 4041
2010-2014,26161404100,15-17,142,74.33034373659252,142.0,74.3,100.0,Census Tract 4041
2010-2014,26161404200,total,2158,160,2158.0,160.0,100.0,Census Tract 4042
2010-2014,26161404200,0-4,163,55.317266743757315,163.0,55.3,100.0,Census Tract 4042
2010-2014,26161404200,5-9,144,52.4022900262956,144.0,52.4,100.0,Census Tract 4042
2010-2014,26161404200,10-14,68,44.94441010848846,68.0,44.9,100.0,Census Tract 4042
2010-2014,26161404200,15-17,20,26.0,20.0,26.0,100.0,Census Tract 4042
2010-2014,26161404300,total,2743,207,2743.0,207.0,100.0,Census Tract 4043
2010-2014,26161404300,0-4,104,47.634021455258214,104.0,47.6,100.0,Census Tract 4043
2010-2014,26161404300,5-9,221,111.82575731914362,221.0,111.8,100.0,Census Tract 4043
2010-2014,26161404300,10-14,192,87.66413177577246,192.0,87.7,100.0,Census Tract 4043
2010-2014,26161404300,15-17,108,49.040799340956916,108.0,49.0,100.0,Census Tract 4043
2010-2014,26161404400,total,2174,160,2174.0,160.0,100.0,Census Tract 4044
2010-2014,26161404400,0-4,136,61.32699242584784,136.0,61.3,100.0,Census Tract 4044
2010-2014,26161404400,5-9,107,46.06517122512408,107.0,46.1,100.0,Census Tract 4044
2010-2014,26161404400,10-14,125,47.4236228055175,125.0,47.4,100.0,Census Tract 4044
2010-2014,26161404400,15-17,81,36.61966684720111,81.0,36.6,100.0,Census Tract 4044
